model,lambda_reg,regularized_epochs,epoch,train_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1
roberta,0.05,10,10,0.33822706413269044,,,,,
roberta,0.05,10,final_test,,0.2348277434974525,0.90708,0.8986915302044973,0.9176,0.908047341962554
roberta,0.075,5,1,0.34949246896505354,,,,,
roberta,0.075,5,2,0.35192109772205354,,,,,
roberta,0.075,5,3,0.3512628613400459,,,,,
roberta,0.075,5,4,0.35056642785549164,,,,,
roberta,0.075,5,5,0.347989476788044,,,,,
roberta,0.075,5,final_test,,0.23472838334858975,0.9084,0.8980196475908311,0.92144,0.9095790886835663
roberta,0.075,10,1,0.35147948503494264,,,,,
roberta,0.075,10,2,0.35202700568675993,,,,,
roberta,0.075,10,3,0.3506574917292595,,,,,
roberta,0.075,10,4,0.3494648425602913,,,,,
roberta,0.075,10,5,0.35064890348672867,,,,,
roberta,0.075,10,6,0.3493735100531578,,,,,
roberta,0.075,10,7,0.3477040915131569,,,,,
roberta,0.075,10,8,0.35085576831579207,,,,,
roberta,0.075,10,9,0.3483063291931152,,,,,
roberta,0.075,10,10,0.34682411424398424,,,,,
roberta,0.075,10,final_test,,0.23264064302224657,0.90852,0.8994133750488854,0.91992,0.9095511172631995
roberta,0.1,5,1,0.36348548968076705,,,,,
roberta,0.1,5,2,0.36110043877363207,,,,,
roberta,0.1,5,3,0.36091211113214494,,,,,
roberta,0.1,5,4,0.36159892087459566,,,,,
roberta,0.1,5,5,0.358520065202713,,,,,
roberta,0.1,5,final_test,,0.23211181334202594,0.90908,0.9016573717696961,0.91832,0.9099124093377196
roberta,0.1,10,1,0.3633369967389107,,,,,
roberta,0.1,10,2,0.3617550673151016,,,,,
roberta,0.1,10,3,0.36176627434253694,,,,,
roberta,0.1,10,4,0.3598991435003281,,,,,
roberta,0.1,10,5,0.36239294177532194,,,,,
roberta,0.1,10,6,0.36019782667636874,,,,,
roberta,0.1,10,7,0.35781795260190963,,,,,
roberta,0.1,10,8,0.35894318659305574,,,,,
roberta,0.1,10,9,0.3566857883787155,,,,,
roberta,0.1,10,10,0.35811702272892,,,,,
roberta,0.1,10,final_test,,0.2307846930875459,0.91012,0.9017318391975551,0.92056,0.9110486520723645
roberta,0.25,5,1,0.4311799539136887,,,,,
roberta,0.25,5,2,0.4307965510034561,,,,,
roberta,0.25,5,3,0.42987744116306303,,,,,
roberta,0.25,5,4,0.43039852157592773,,,,,
roberta,0.25,5,5,0.4275978085803986,,,,,
roberta,0.25,5,final_test,,0.24206162480695825,0.91016,0.897257089725709,0.9264,0.9115956860584113
roberta,0.25,10,1,0.4311332567691803,,,,,
roberta,0.25,10,2,0.4317947866296768,,,,,
roberta,0.25,10,3,0.4279892477798462,,,,,
roberta,0.25,10,4,0.42950925203323365,,,,,
roberta,0.25,10,5,0.42904361856937406,,,,,
roberta,0.25,10,6,0.42987348392486574,,,,,
roberta,0.25,10,7,0.4285867355966568,,,,,
roberta,0.25,10,8,0.4296826865148544,,,,,
roberta,0.25,10,9,0.42732493794441223,,,,,
roberta,0.25,10,10,0.42767446662425995,,,,,
roberta,0.25,10,final_test,,0.23910693520315407,0.91168,0.902660406885759,0.92288,0.9126582278481012
roberta,0.5,5,1,0.5390718096828461,,,,,
roberta,0.5,5,2,0.5396881908798218,,,,,
roberta,0.5,5,3,0.5478808074474335,,,,,
roberta,0.5,5,4,0.5443252251052857,,,,,
roberta,0.5,5,5,0.5455856781578063,,,,,
roberta,0.5,5,final_test,,0.30756732470386317,0.9096,0.8926982666053076,0.93112,0.911504424778761
roberta,0.5,10,1,0.5445422931575775,,,,,
roberta,0.5,10,2,0.5448505519866943,,,,,
roberta,0.5,10,3,0.5434292489433289,,,,,
roberta,0.5,10,4,0.5422770936965943,,,,,
roberta,0.5,10,5,0.5483428042697907,,,,,
roberta,0.5,10,6,0.5452043585586548,,,,,
roberta,0.5,10,7,0.5415113507556916,,,,,
roberta,0.5,10,8,0.5416118238544464,,,,,
roberta,0.5,10,9,0.5409045122337341,,,,,
roberta,0.5,10,10,0.5427652737140656,,,,,
roberta,0.5,10,final_test,,0.29274751627442364,0.90864,0.8918379871126112,0.93008,0.9105576441102757
roberta,0.75,5,1,0.6261220066452027,,,,,
roberta,0.75,5,2,0.6335744948005676,,,,,
roberta,0.75,5,3,0.6396822747421265,,,,,
roberta,0.75,5,4,0.6477353771400451,,,,,
roberta,0.75,5,5,0.6507249561309815,,,,,
roberta,0.75,5,final_test,,0.5109227874953245,0.89732,0.8699441340782123,0.93432,0.900983606557377
roberta,0.75,10,1,0.6526932284927368,,,,,
roberta,0.75,10,2,0.6581163480949402,,,,,
roberta,0.75,10,3,0.6545495454788208,,,,,
roberta,0.75,10,4,0.6526848969078064,,,,,
roberta,0.75,10,5,0.6519746053504943,,,,,
roberta,0.75,10,6,0.6498286169433594,,,,,
roberta,0.75,10,7,0.6501917418289185,,,,,
roberta,0.75,10,8,0.6486918718719482,,,,,
roberta,0.75,10,9,0.6483696546363831,,,,,
roberta,0.75,10,10,0.6490508063125611,,,,,
roberta,0.75,10,final_test,,0.5001138875824629,0.89236,0.8575490267551213,0.94104,0.8973566769653278
roberta,1,5,1,0.6858869122123719,,,,,
roberta,1,5,2,0.6880482696342468,,,,,
roberta,1,5,3,0.6923030858230591,,,,,
roberta,1,5,4,0.6929709971237182,,,,,
roberta,1,5,5,0.6932411466789246,,,,,
roberta,1,5,final_test,,0.6705334508030062,0.78628,0.7032430283410007,0.99056,0.8225329657554722
roberta,1,10,1,0.6933367775154113,,,,,
roberta,1,10,2,0.6937409610176086,,,,,
roberta,1,10,3,0.6933892477989196,,,,,
roberta,1,10,4,0.6931116364479065,,,,,
roberta,1,10,5,0.6931617566299438,,,,,
roberta,1,10,6,0.6931479194450378,,,,,
roberta,1,10,7,0.6931687416648865,,,,,
roberta,1,10,8,0.693160138168335,,,,,
roberta,1,10,9,0.6931620387077332,,,,,
roberta,1,10,10,0.6931632291984559,,,,,
roberta,1,10,final_test,,0.6890078077160694,0.8476,0.9063786008230452,0.77528,0.8357192135219041
distilbert,0.005,5,1,0.34809579671144486,,,,,
distilbert,0.005,5,2,0.3473229308748245,,,,,
distilbert,0.005,5,3,0.3438285230779648,,,,,
distilbert,0.005,5,4,0.3418234447193146,,,,,
distilbert,0.005,5,5,0.3423263582420349,,,,,
distilbert,0.005,5,final_test,,0.30521664233051204,0.87036,0.8629557036456291,0.88056,0.8716689764403088
distilbert,0.005,10,1,0.3428680515241623,,,,,
distilbert,0.005,10,2,0.34406810827255246,,,,,
distilbert,0.005,10,3,0.3431033016073704,,,,,
distilbert,0.005,10,4,0.3372230167257786,,,,,
distilbert,0.005,10,5,0.33888210289001464,,,,,
distilbert,0.005,10,6,0.33753488753557204,,,,,
distilbert,0.005,10,7,0.33626108858346937,,,,,
distilbert,0.005,10,8,0.33276064584255216,,,,,
distilbert,0.005,10,9,0.33530002594590186,,,,,
distilbert,0.005,10,10,0.33421944988250735,,,,,
distilbert,0.005,10,final_test,,0.2951423668341922,0.875,0.8675029400235202,0.8852,0.8762621263116216
distilbert,0.01,5,1,0.3385944020152092,,,,,
distilbert,0.01,5,2,0.3397469477820396,,,,,
distilbert,0.01,5,3,0.3345775964438915,,,,,
distilbert,0.01,5,4,0.3367087565779686,,,,,
distilbert,0.01,5,5,0.333693372579813,,,,,
distilbert,0.01,5,final_test,,0.29206450492166275,0.87684,0.867519700397909,0.88952,0.8783821147845321
distilbert,0.01,10,1,0.33603720275878907,,,,,
distilbert,0.01,10,2,0.33610931297779084,,,,,
distilbert,0.01,10,3,0.334480802795887,,,,,
distilbert,0.01,10,4,0.33599812938213347,,,,,
distilbert,0.01,10,5,0.3336056598889828,,,,,
distilbert,0.01,10,6,0.3319043543958664,,,,,
distilbert,0.01,10,7,0.3318505616247654,,,,,
distilbert,0.01,10,8,0.329347520904541,,,,,
distilbert,0.01,10,9,0.32822605620384215,,,,,
distilbert,0.01,10,10,0.32954009690642355,,,,,
distilbert,0.01,10,final_test,,0.28561001837102223,0.8798,0.8711013835691394,0.89152,0.88119242478156
distilbert,0.025,5,1,0.33876587935447694,,,,,
distilbert,0.025,5,2,0.3375327559530735,,,,,
distilbert,0.025,5,3,0.3384878163266182,,,,,
distilbert,0.025,5,4,0.33725290884256365,,,,,
distilbert,0.025,5,5,0.33531916584372523,,,,,
distilbert,0.025,5,final_test,,0.2834429298095543,0.88168,0.8726179318962825,0.89384,0.8831014859310782
distilbert,0.025,10,1,0.33550942671060563,,,,,
distilbert,0.025,10,2,0.3379990052819252,,,,,
distilbert,0.025,10,3,0.3374302776956558,,,,,
distilbert,0.025,10,4,0.3380178150844574,,,,,
distilbert,0.025,10,5,0.3359716630601883,,,,,
distilbert,0.025,10,6,0.3323986636257172,,,,,
distilbert,0.025,10,7,0.33041782701730726,,,,,
distilbert,0.025,10,8,0.33119322457790373,,,,,
distilbert,0.025,10,9,0.33118335594415665,,,,,
distilbert,0.025,10,10,0.3283870253682137,,,,,
distilbert,0.025,10,final_test,,0.2775569507540564,0.88512,0.8782806852113783,0.89416,0.8861492111313723
distilbert,0.05,5,1,0.34542160410165784,,,,,
distilbert,0.05,5,2,0.34508978003025054,,,,,
distilbert,0.05,5,3,0.3454179305624962,,,,,
distilbert,0.05,5,4,0.34162158939123155,,,,,
distilbert,0.05,5,5,0.34069580613851547,,,,,
distilbert,0.05,5,final_test,,0.2754393482309071,0.88628,0.8778464668596917,0.89744,0.887535108192571
distilbert,0.05,10,1,0.3415099089717865,,,,,
distilbert,0.05,10,2,0.34559860431194306,,,,,
distilbert,0.05,10,3,0.34458283583879473,,,,,
distilbert,0.05,10,4,0.3461687946105003,,,,,
distilbert,0.05,10,5,0.3422157905769348,,,,,
distilbert,0.05,10,6,0.3412005007767677,,,,,
distilbert,0.05,10,7,0.33890315445661545,,,,,
distilbert,0.05,10,8,0.3388928026008606,,,,,
distilbert,0.05,10,9,0.3384343585848808,,,,,
distilbert,0.05,10,10,0.3375511623620987,,,,,
distilbert,0.05,10,final_test,,0.2707205353330366,0.88796,0.879193056532958,0.89952,0.8892403811934041
distilbert,0.075,5,1,0.35399256559610365,,,,,
distilbert,0.075,5,2,0.35767699965000155,,,,,
distilbert,0.075,5,3,0.35091002462387083,,,,,
distilbert,0.075,5,4,0.34972482117176057,,,,,
distilbert,0.075,5,5,0.34850058237075804,,,,,
distilbert,0.075,5,final_test,,0.26944166865326125,0.88916,0.8805444731283736,0.90048,0.8904006644781078
distilbert,0.075,10,1,0.35280941029548646,,,,,
distilbert,0.075,10,2,0.3514197077035904,,,,,
distilbert,0.075,10,3,0.3531102650570869,,,,,
distilbert,0.075,10,4,0.35234178161382673,,,,,
distilbert,0.075,10,5,0.3494100222325325,,,,,
distilbert,0.075,10,6,0.35010027361392976,,,,,
distilbert,0.075,10,7,0.3484057748961449,,,,,
distilbert,0.075,10,8,0.3486239218497276,,,,,
distilbert,0.075,10,9,0.34655203122615813,,,,,
distilbert,0.075,10,10,0.3471943357467651,,,,,
distilbert,0.075,10,final_test,,0.2640084225987695,0.89236,0.8864549680876211,0.9,0.8931761343336906
distilbert,0.1,5,1,0.3641375425362587,,,,,
distilbert,0.1,5,2,0.3613749045538902,,,,,
distilbert,0.1,5,3,0.35953017531633374,,,,,
distilbert,0.1,5,4,0.3594425733613968,,,,,
distilbert,0.1,5,5,0.35640885069847106,,,,,
distilbert,0.1,5,final_test,,0.2628571658954739,0.89388,0.8861265783075837,0.90392,0.8949348540651855
distilbert,0.1,10,1,0.3599767863678932,,,,,
distilbert,0.1,10,2,0.37014552416801455,,,,,
distilbert,0.1,10,3,0.36599703233003616,,,,,
distilbert,0.1,10,4,0.3613654524493217,,,,,
distilbert,0.1,10,5,0.36032649697065355,,,,,
distilbert,0.1,10,6,0.35630708554029467,,,,,
distilbert,0.1,10,7,0.3541522586083412,,,,,
distilbert,0.1,10,8,0.3579274384427071,,,,,
distilbert,0.1,10,9,0.357036646900177,,,,,
distilbert,0.1,10,10,0.35601868336200715,,,,,
distilbert,0.1,10,final_test,,0.257678494686815,0.89672,0.8902880528883992,0.90496,0.8975640720463381
distilbert,0.25,5,1,0.44071692690849307,,,,,
distilbert,0.25,5,2,0.4269890592622757,,,,,
distilbert,0.25,5,3,0.42894022914886476,,,,,
distilbert,0.25,5,4,0.42152734721183777,,,,,
distilbert,0.25,5,5,0.42290118683815003,,,,,
distilbert,0.25,5,final_test,,0.2593161620775277,0.89696,0.8885061071093016,0.90784,0.8980690091801201
distilbert,0.25,10,1,0.42903618449211123,,,,,
distilbert,0.25,10,2,0.4225176628398895,,,,,
distilbert,0.25,10,3,0.42581353380203246,,,,,
distilbert,0.25,10,4,0.42147683809280395,,,,,
distilbert,0.25,10,5,0.4210964490604401,,,,,
distilbert,0.25,10,6,0.41916408796787263,,,,,
distilbert,0.25,10,7,0.421543143119812,,,,,
distilbert,0.25,10,8,0.41968962414264677,,,,,
distilbert,0.25,10,9,0.4201245471858978,,,,,
distilbert,0.25,10,10,0.41826571682453156,,,,,
distilbert,0.25,10,final_test,,0.25523897748433355,0.89816,0.8890104736595279,0.90992,0.8993437178777575
distilbert,0.5,5,1,0.5385952698230744,,,,,
distilbert,0.5,5,2,0.5325581727027893,,,,,
distilbert,0.5,5,3,0.5271031782770157,,,,,
distilbert,0.5,5,4,0.5277524716758728,,,,,
distilbert,0.5,5,5,0.5265259125995636,,,,,
distilbert,0.5,5,final_test,,0.2717614417498835,0.89696,0.8831660231660232,0.91496,0.8987819253438115
distilbert,0.5,10,1,0.5285332185840607,,,,,
distilbert,0.5,10,2,0.529335851354599,,,,,
distilbert,0.5,10,3,0.5279993020248414,,,,,
distilbert,0.5,10,4,0.527219263792038,,,,,
distilbert,0.5,10,5,0.52601290766716,,,,,
distilbert,0.5,10,6,0.5240772102928162,,,,,
distilbert,0.5,10,7,0.52432922706604,,,,,
distilbert,0.5,10,8,0.5223203806257248,,,,,
distilbert,0.5,10,9,0.5224457847976685,,,,,
distilbert,0.5,10,10,0.5231804241561889,,,,,
distilbert,0.5,10,final_test,,0.2684641921021621,0.8978,0.8811220970338008,0.91968,0.8999882569381923
distilbert,0.75,5,1,0.6258123216342926,,,,,
distilbert,0.75,5,2,0.620918152217865,,,,,
distilbert,0.75,5,3,0.6178154500675201,,,,,
distilbert,0.75,5,4,0.6165189208507538,,,,,
distilbert,0.75,5,5,0.6151757471466065,,,,,
distilbert,0.75,5,final_test,,0.31322733812887393,0.88936,0.8742694555521378,0.90952,0.8915464240903387
distilbert,0.75,10,1,0.6174811460018158,,,,,
distilbert,0.75,10,2,0.6133411565589905,,,,,
distilbert,0.75,10,3,0.6191442665863037,,,,,
distilbert,0.75,10,4,0.6137046576404571,,,,,
distilbert,0.75,10,5,0.6148454222679138,,,,,
distilbert,0.75,10,6,0.6132473279762268,,,,,
distilbert,0.75,10,7,0.613795574169159,,,,,
distilbert,0.75,10,8,0.6129663353538514,,,,,
distilbert,0.75,10,9,0.6135244014835358,,,,,
distilbert,0.75,10,10,0.61310606757164,,,,,
distilbert,0.75,10,final_test,,0.30636083560156196,0.88888,0.8641198501872659,0.92288,0.8925338491295938
distilbert,1,5,1,0.6979815924263001,,,,,
distilbert,1,5,2,0.682653618478775,,,,,
distilbert,1,5,3,0.6717835280227661,,,,,
distilbert,1,5,4,0.6697260187339783,,,,,
distilbert,1,5,5,0.6667280080795288,,,,,
distilbert,1,5,final_test,,0.4114407378267342,0.85712,0.8324892000595859,0.89416,0.862223250790712
distilbert,1,10,1,0.6669874883937835,,,,,
distilbert,1,10,2,0.6570492705345153,,,,,
distilbert,1,10,3,0.6577174767589569,,,,,
distilbert,1,10,4,0.6543514343166351,,,,,
distilbert,1,10,5,0.6601377065563202,,,,,
distilbert,1,10,6,0.6575435153961182,,,,,
distilbert,1,10,7,0.6629972343254089,,,,,
distilbert,1,10,8,0.6656005547618866,,,,,
distilbert,1,10,9,0.6641487269210815,,,,,
distilbert,1,10,10,0.6630214490890503,,,,,
distilbert,1,10,final_test,,0.3762156929718289,0.8616,0.8219831884883887,0.92312,0.8696209209435526
